Security Code,Security Id,Security Name
500155,GARDENSILK,GARDEN SILK MILLS LTD.
509557,GARFIBRES,Garware Technical Fibres Ltd
530857,GARGFOR,GARG FORGINGS & CASTINGS LTD.
530615,GARGFUR,GARG FURNACE LTD.
514306,GARLNIN,GARLON POLYFAB INDUSTRIES LTD.
526727,GARNET,GARNET CONSTRUCTION LTD.
512493,GARNETINT,GARNET INTERNATIONAL LTD.
530161,GARODCH,GARODIA CHEMICALS LTD.
530983,GARVEEGDM,GARVEE GRANITE LTD.
531333,GARWALL,GARWALL
509563,GARWAMAR,GARWARE MARINE INDUSTRIES LTD.
500655,GARWARPOLY,GARWARE POLYESTER LTD.
514400,GARWSYN,GARWARE SYNTHETICS LTD.
506154,GATEHLD,GATEWAY HOLDING & TRADES LTD.
532345,GATI,GATI LTD.
541546,GAYAHWS,Gayatri Highways Ltd
532767,GAYAPROJ,GAYATRI PROJECTS LTD.
532183,GAYATRI,GAYATRI SUGARS LTD.
524564,GAYATRIBI,GAYATRI BIOORGANICS LTD.
531985,GAYLORD,GAYLORD INDUSTRIES LTD.
530195,GAZIFIN,GAZI FINANCIAL SERVICES & INVESTMENTS LTD.
538787,GBFL,Goenka Business & Finance Ltd
533204,GBGLOBAL,GB Global Ltd
539009,GBLIL,GBL Industries Ltd
531463,GBLINFRA,Global Infratech & Finance limited
531953,GCCL,GCCL CONSTRUCTION & REALITIES LTD.
531375,GCCLINP,GCCL INFRASTRUCTURE & PROJECTS LTD.
506186,GCKL,Galaxy Cloud Kitchens Ltd-$
509545,GCLARIDDM,G.CLARIDGE & CO.LTD.
538319,GCMCAPI,GCM Capital Advisors Ltd
535917,GCMCOMM,GCM Commodity & Derivatives Ltd
535431,GCMSECU,GCM Securities Ltd
531601,GCVSERV,GCV Services Limited
532622,GDL,GATEWAY DISTRIPARKS LTD.
533009,GDLBBPH,GATEWAYDIST*
530855,GDLLEAS,GDL LEASING & FINANCE LTD.
531114,GDRMEDIA,GDR MEDIA LTD.
504346,GDTRAGN,G.D.TRADING & AGENCIES LTD.
532394,GEBBDM,GEBBDM
500398,GECAP,GE CAPITAL TRANSPORTATION FINANCIAL SERVICES LTD.
531589,GEDEVEL,GENESIS DEVELOPERS & RESORTS LTD.
504028,GEE,GEE LTD.
532764,GEECEE,GeeCee Ventures Limited
533983,GEECEEBBPH,GEECEEBBPH
530389,GEEFC,GEEFCEE FINANCE LTD.
539486,GEETANJ,Geetanjali Credit and Capital Ltd
530743,GEINDSYS,GEI INDUSTRIAL SYSTEMS LTD.
540613,GEL,Gautam Exim Ltd
517504,GEMCABLE,GEM CABLES & CONDUCTORS LTD.
523892,GEMEYDM,GEM EYEADORNS LTD.
532125,GEMINAGDM,GEMINI AGRITECH LTD.
532318,GEMINI,GEMINI COMMUNICATION LTD.
533711,GEMINIBBPH,GEMINIBBPH
511652,GEMOIL,GEMMIA OILTECH (INDIA) LTD.
531137,GEMSI,GEMSTONE INVESTMENTS LTD.
521133,GEMSPIN,GEM SPINNERS INDIA LTD.
539407,GENCON,Generic Engineering Construction and Projects Ltd
504243,GENELEC,GENELEC LTD.
590133,GENERA,GENERA AGRI CORP LTD.
541999,GENERAAGRI,Genera Agri Corp Ltd
514336,GENESIS,Genesis Ibrc India Ltd
506109,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.
531939,GENIUSCO,GENUS COMMU-TRADE LTD.
531739,GENNEX,GENNEX LABORATORIES LTD.
524011,GENOMICS,GENOMICS BIOTECH LTD.
531592,GENPHARMA,Generic Pharmasec Ltd
542851,GENSOL,Gensol Engineering Ltd
519508,GENUINC,GENUINE COMMODITIES DEVELOPMENT COMPANY LTD.
538961,GENUSPAPER,Genus Paper & Boards Ltd
530343,GENUSPOWER,GENUS POWER INFRASTRUCTURES LTD.-$
532425,GENUSPRIME,Genus Prime Infra Ltd
503699,GEODESIC,GEODESIC LTD.
533205,GEODLTDBBPH,GEODLTDBBPH
532285,GEOJITFSL,Geojit Financial Services Ltd
526630,GEOLOGI,GEOLOGGING INDUSTRIES LTD.
532312,GEOMETRIC,GEOMETRIC LTD.
532309,GEPIL,GE Power India Ltd
531317,GERMANGA,GERMAN GARDENS LTD.
532393,GESBBPH,GESBBPH
500620,GESHIP,GREAT EASTERN SHIPPING CO.LTD.
536105,GESHIPBBPH,GESHIPBBPH
700071,GESPCDM,GREAT ESTCOL
509698,GESTETQ,GESTETNER (INDIA) LTD.
522275,GET&D,GE T&D India Ltd
541703,GFIL,Ganesh Films India Ltd
531055,GFLFIN,GFL Financials India Limited
500173,GFLLIMITED,GFL Ltd
532094,GFUNPRK,GUJARAT FUN&#39;N WATER PARK LTD.
531399,GGAUTO,G.G.AUTOMOTIVE GEARS LTD.
505250,GGDANDE,G.G.DANDEKAR MACHINE WORKS LTD.
532449,GGDBBPH,GGDBBPH
540614,GGENG,G G Engineering Ltd
515097,GGGRAN,GEE GEE GRANITES LTD.
540936,GGL,Gautam Gems Ltd
539228,GGPL,Gala Global Products Ltd
531876,GHANS,GHANSHYAM STEEL WORKS LTD.
509057,GHARFIL,GHAR FINANCE & LEASING CO.LTD.
500171,GHCL,GHCL LTD.
540300,GHCLBBPH,GHCLBBPH
539864,GHUSHINE,Ghushine Fintrrade Ocean Ltd
542918,GIANLIFE,Gian Life Care Ltd
500157,GICBALN-B,GICBALN-B
500158,GICBGVL-B,GICBGVL-B
511314,GICCUBN,GICCUBN
511676,GICHSGFIN,GIC HOUSING FINANCE LTD.
540755,GICRE,General Insurance Corporation of India
511263,GICRIBO,GICRIBO
511262,GICRISE,GICRISE
538788,GILADAFINS,Gilada Finance & Investments Ltd
532716,GILLANDERS,GILLANDERS ARBUTHNOT & CO.LTD.
507815,GILLETTE,GILLETTE INDIA LTD.
507711,GILTPKG,GILT PACK LTD.
531744,GINISILK,GINI SILK MILLS LTD.-$
523325,GINNIFIL,GINNI FILAMENTS LTD.
590025,GINNIFILA,GINNI FILAMENTS LTD.
517300,GIPCL,GUJARAT INDUSTRIES POWER CO.LTD.
507506,GIRDSGA,GIRDHARILAL SUGAR & ALLIED INDUSTRIES LTD.
530875,GIRHOTE,GIRISH HOTELRESORTS & HEALTH FARM LTD.
532037,GIRIRAJ,GIRIRAJ PRINT PLAST LTD.
514252,GIRNFIB,GIRNAR FIBRES LTD.
512557,GIRSHTR,GIRISH TRAVELS & COURIERS LTD.
530945,GISL,GANGOTRI IRON & STEEL COMPANY LTD.
533048,GISOLUTION,GI ENGINEERING SOLUTIONS LTD.
532715,GITANJALI,GITANJALI GEMS LTD.
539013,GITARENEW,Gita Renewable Energy Ltd
533062,GITNJLIBBPH,GITNJLIBBPH
514278,GJKNIT,GUJARAT NARMADA KNIT WEAR LTD.
531108,GJPROFN,GJPROFN
519347,GJTAQFD,GUJARAT AQUA INDUSTRIES LTD.
523153,GKAYEXM-B,GEEKAY EXIM (I) LTD.
514284,GKAYTEX,GEE KAY TEXTILES LTD.
533212,GKB,GKB OPHTHALMICS LTD.
531758,GKCONS,G.K.CONSULTANTS LTD.
520064,GKNDRDM,GKN DRIVESHAFTS (INDIA) LTD.
542666,GKP,G. K. P. Printing & Packaging Ltd
513287,GKSTLALDM,G.K.STEEL & ALLIED INDUSTRIES LTD.
504704,GKW,GKW LTD.
531199,GLANCE,GLANCE FINANCE LTD.
500660,GLAXO,GLAXOSMITHKLINE PHARMACEUTICALS LTD.
532632,GLAXOSMBBPH,GLAXOSMBBPH
526963,GLBFN,GLOBAL FINANCE AND SECURITIES LTD.
519498,GLBLFDS,GLOBAL FOODS LTD.
540266,GLCL,Globe Commercials Ltd
530159,GLDCRSC,GOLDCREST SECURITIES LTD.
531122,GLDSTRW,GOLD STAR STRAW PRODUCTS LTD.
531992,GLDTORE,GOLDEN TOURIST RESORTS AND DEVELOPER LTD.
542477,GLEAM,Gleam Fabmat Ltd
513595,GLEITLAI,GLEITLAGER (INDIA) LTD.
700077,GLENCRPC,GLENMRK CRP
532296,GLENMARK,GLENMARK PHARMACEUTICALS LTD.
500174,GLFL,GUJARAT LEASE FINANCING LTD.
513528,GLITTEKG,GLITTEK GRANITES LTD.
503679,GLMINEF,GOLDMINE FINTRADE LTD.
513621,GLOARYA,GLOBAL ARYA INDUSTRIES LTD.
504033,GLOBACT,GLOBE ACTIVE TECHNOLOGIES LTD.
531479,GLOBAL,GLOBAL LAND MASTERS CORPORATION LTD.
530263,GLOBALCA,GLOBAL CAPITAL MARKETS LTD.
531660,GLOBALFIL,GLOBAL FILMS & BROADCASTING LTD.
530553,GLOBALI,GLOBAL INDUSTRIES LTD.
532773,GLOBALVECT,GLOBAL VECTRA HELICORP LTD.
531305,GLOBALX,GLOBAL EXHIBITIONS LTD.
511296,GLOBFIN,GFC SECURITIES & FINANCE LTD.
501848,GLOBOFFS,GLOBAL OFFSHORE SERVICES LTD.-$
530657,GLOBSEC,GLOBAL SECURITIES LTD.
531872,GLOBSYN,GLOBAL SYNTEX (BHILWARA) LTD.
523794,GLOBT,GLOBAL INFRASTRUCTURE & TECHNOLOGIES LTD.
526025,GLOBUSCON,Globus Constructors & Developers Limited
531904,GLOBUSCOR,GLOBUS CORPORATION LTD.-$
533104,GLOBUSSPR,GLOBUS SPIRITS LTD.
532672,GLODYNE,GLODYNE TECHNOSERVE LTD.
531860,GLOES,GLOBAL E-SOLUTIONS LTD.
532472,GLOFAME,GLOFAME COTSPIN INDUSTRIES LTD.
531895,GLOKNIT,GLOBAL KNITFAB LTD.
532857,GLORY,GLORY POLYFILMS LTD.
531532,GLORYCH,GLORY CHEMICALS LTD.
531837,GLOSS,GLOBE STOCKS & SECURITIES LTD.
538595,GLOSTER,Gloster Ltd
590085,GLOSTER2,GLOSTER LTD.
542351,GLOSTERLTD,Gloster Ltd
507488,GMBREW,G.M.BREWERIES LTD.
532181,GMDCLTD,GUJARAT MINERAL DEVELOPMENT CORPORATION LTD.
531881,GMETCOAL,GUJARAT METALLIC COAL & COKE LTD.-$
539515,GMLM,Gaurav Mercantiles Ltd
505255,GMM,GMM PFAUDLER LTD.
513199,GMMITAL,G.M.MITTAL STAINLESS LTD.
532754,GMRINFRA,GMR INFRASTRUCTURE LTD.
530599,GMSCOM,GMSCOM
540124,GNA,G N A Axles Ltd
502856,GNDHISP,GANDHIDHAM SPINNING & MANUFACTURING COMPANY LTD.
500670,GNFC,GUJARAT NARMADA VALLEY FERTILIZERS & CHEMICALS LTD.
513536,GNRL,Gujarat Natural Resources Limited
509567,GOACARBON,GOA CARBON LTD.-$
531477,GOAFRUT,GOA FRUIT SPECIALITIES LTD.
542850,GOBLIN,Goblin India Ltd
532446,GOCBBPH,GOCBBPH
506480,GOCLCORP,GOCL Corporation Ltd-$
530317,GODAVARI,GODAVARI DRUGS LTD.
590026,GODAVARIF,GODAVARI FERTILISERS & CHEMICALS LTD.
507732,GODAVRFERT,GODAVARI FERTILISERS & CHEMICALS LTD.
500163,GODFRYPHLP,GODFREY PHILLIPS INDIA LTD.
540743,GODREJAGRO,Godrej Agrovet Ltd
532424,GODREJCP,GODREJ CONSUMER PRODUCTS LTD.
500164,GODREJIND,GODREJ INDUSTRIES LTD.
533150,GODREJPROP,Godrej Properties Ltd
530089,GODRICH,GODRICH FINANCE AND SECURITIES LTD.
533071,GODRJBBPH,GODREJ IND*
533034,GODRJCPBBPH,GODREJ CONS*
531197,GOEAFIN,GOODEARTH FINANCIAL SERVICES LTD.
533189,GOENKA,GOENKA DIAMOND & JEWELS LTD.
531600,GOGIACAP,Gogia Capital Services Limited
532957,GOKAKTEX,GOKAK TEXTILES LTD.
532630,GOKEX,GOKALDAS EXPORTS LTD.
532980,GOKUL,GOKUL REFOILS & SOLVENT LTD.
539725,GOKULAGRO,Gokul Agro Resources Ltd
780012,GOKULSOL,Gokul Solutions Ltd
531928,GOLCA,GOLDEN CARPETS LTD.
538542,GOLDCOINHF,Gold Coin Health Foods Ltd
505576,GOLDCORP,Goldcrest Corporation Limited
519584,GOLDEFD,GOLDEN AGRO-TECH INDUSTRIES LTD.
539853,GOLDENCAP,Golden Capital Services Ltd
540062,GOLDENCREST,Golden Crest Education & Services Ltd
500151,GOLDENTOBC,GOLDEN TOBACCO LTD.
526729,GOLDIAM,GOLDIAM INTERNATIONAL LTD.
532973,GOLDIAMBBPH,GOLDIAM INT*
533124,GOLDIMBBPH,GOLDIMBBPH
509024,GOLDLEG,GOLDEN LEGAND LEASING & FINANCE LTD.
538180,GOLDLINE,Gold Line International Finvest Ltd
531709,GOLDMUL,GOLD MULTIFAB LTD.
531439,GOLDTECH,GOLDSTONE TECHNOLOGIES LTD.
521230,GOLDTXT,GOLDWON TEXTILES LTD.
531360,GOLECHA,GOLECHHA GLOBAL FINANCE LTD.
513309,GOLKONDA,Golkonda Aluminium Extrusions Ltd-$
523676,GOLKUNDIA,GOLKUNDA DIAMONDS & JEWELLERY LTD.
523802,GOMIND,GOM INDUSTRIES LTD.
504701,GONTER,GONTERMANN-PEIPERS (INDIA) LTD.
530655,GOODLUCK,Goodluck India Ltd
500166,GOODRICKE,GOODRICKE GROUP LTD.
500168,GOODYEAR,GOODYEAR INDIA LTD.
531913,GOPAIST,GOPAL IRON & STEELS CO.(GUJARAT) LTD.
526717,GOPALA,GOPALA POLYPLAST LTD.
531419,GOPLEEIN,GOPLEE INFOTECH LTD.
531608,GORANIN,GORANI INDUSTRIES LTD.
522148,GORDONHE,GORDON HERBERT (INDIA) LTD.
508809,GORDONW,GORDON WOODROFFE LTD.
531111,GOTHIPL,GOTHI PLASCON (INDIA) LTD.
531997,GOVAI,GOOD VALUE IRRIGATION LTD.
509148,GOVINDRU,GOVIND RUBBER LTD.-$
500167,GOVMC,GOOD VALUE MARKETING CO.LTD.
540081,GOVNOW,SAB Events & Governance Now Media Ltd
530709,GOWRALE,GOWRA LEASING & FINANCE LTD.
532009,GOWRIPL,GOWRI POLYMERS LTD.
530663,GOYALASS,GOYAL ASSOCIATES LTD.
532734,GPIL,GODAWARI POWER & ISPAT LTD.
519351,GPINDUS,G.P.INDUSTRIES LTD.
539235,GPL,Grandeur Products Ltd
533248,GPPL,GUJARAT PIPAVAV PORT LTD.
533761,GPTINFRA,GPT INFRAPROJECTS LTD.
590009,GRABAL,GRABAL ALOK IMPEX LTD.
532909,GRABALALK,GRABAL ALOK IMPEX LTD.
534860,GRADBBPH,GRADBBPH
590126,GRADIENTE,GRADIENTE INFOTAINMENT LTD.
700070,GRAESDM,GREAT EASTCO
513343,GRANDFONRY,GRAND FOUNDRY LTD.
504369,GRANDMA,GRANDMA TRADING & AGENCIES LTD.
531748,GRANFLO,GRANDLEAS FLOREX LTD.
512614,GRANHPH,GRAN HEAL PHARMA LTD.
532482,GRANULES,GRANULES INDIA LTD.-$
509488,GRAPHITE,GRAPHITE INDIA LTD.
500300,GRASIM,GRASIM INDUSTRIES LTD.
700075,GRATEAC,GREAT ESHCOL
526751,GRATEXI,GRATEX INDUSTRIES LTD.
505710,GRAUWEIL,GRAUER & WEIL (INDIA) LTD.-$
509546,GRAVISSHO,GRAVISS HOSPITALITY LTD.
533282,GRAVITA,GRAVITA INDIA LTD.
532015,GRAVITY,GRAVITY (INDIA) LTD.-$
517564,GRCABLE,GR CABLES LTD.
700076,GREATESTC,GREAT EASTCL
532970,GREATOFBBPH,GREAT OFFSH*
501455,GREAVESCOT,GREAVES COTTON LTD.
531737,GREENCREST,Greencrest Financial Services Limited
542857,GREENPANEL,Greenpanel Industries Ltd
526797,GREENPLY,GREENPLY INDUSTRIES LTD.
533263,GREENPOWER,ORIENT GREEN POWER COMPANY LTD.
700069,GRESCDM,GREAT EASCOL
700072,GRESHDM,GREAT ESIPCO
530483,GRESOIL,GRESOIL (INDIA) LTD.
508918,GREYCELLS,Greycells Education Limited
536591,GRFIBREBBPH,GRFIBREBBPH
512187,GRFINDL,GREENFIELD INDUSTRIES LTD.
504707,GRHMFRT-B,GRAHAM FIRTH STEEL PRODUCTS LTD.
506076,GRINDWELL,GRINDWELL NORTON LTD.-$
500152,GRMAG,G.R.MAGNETS LTD.
522103,GRMHCNCDM,GREMACH CNC LTD.
500156,GRMNR,GERMAN REMEDIES LTD.
531449,GRMOVER,GRM OVERSEAS LTD.
538979,GRNLAMIND,Greenlam Industries Ltd
509087,GROVERLE,GROVER LEASING LTD.
539522,GROVY,Grovy India Ltd
500169,GRPCOMI,GRAPCO MINING & CO.LTD.
509590,GRPHIDM,GRAPHITE INDIA LTD.
509152,GRPLTD,GRP LTD.
515063,GRPOGRN,GRAPCO INDUSTRIES LTD.
532061,GRPWRPR,GREENVIEW POWER PROJECTS LTD.
542011,GRSE,Garden Reach Shipbuilders & Engineers Ltd
511288,GRUH,GRUH FINANCE LTD.
531504,GRWESIN,GREAT WESTERN INDUSTRIES LTD.
503744,GRWRENY,GARWARE NYLONS LTD.
513321,GSALIND,GSAL (INDIA) LTD.
513059,GSAUTO,G.S.AUTO INTERNATIONAL LTD.
511543,GSBFIN,GSB FINANCE LTD.
518029,GSCLCEMENT,GUJARAT SIDHEE CEMENT LTD.
500690,GSFC,GUJARAT STATE FERTILIZERS & CHEMICALS LTD.
500676,GSKCONS,GLAXOSMITHKLINE CONSUMER HEALTHCARE LTD.
780002,GSL,Gracious Software Ltd
503738,GSLINDL,GSL (INDIA) LTD.
530605,GSLNOVA,GSL Nova Petrochemicals Limited
530469,GSLSEC,GSL SECURITIES LTD.
532702,GSPL,GUJARAT STATE PETRONET LTD.
531915,GSPLIND,GSPL (INDIA) LTD.
532951,GSS,GSS INFOTECH LTD.
533050,GSSAMERBBPH,GSS AMERICA*
540654,GSTL,Globalspace Technologies Ltd
500161,GTB,GLOBAL TRUST BANK LTD.
500175,GTCL,GUJARAT TELEPHONE CABLES LTD.
532080,GTCLM,GTCL MOBILE-COM TECHNOLOGY LTD.
532139,GTEIT,G-TECH INFO-TRAINING LTD.
500160,GTL,GTL LTD.
532775,GTLINFRA,GTL INFRASTRUCTURE LTD.
500170,GTNINDS,GTN INDUSTRIES LTD.
532744,GTNTEX,GTN TEXTILES LTD.
532786,GTOFFSHORE,GOL OFFSHORE LTD.
540602,GTPL,GTPL Hathway Ltd
539479,GTV,GTV Engineering Ltd
509079,GUFICBIO,GUFIC BIOSCIENCES LTD.
530001,GUJALKALI,GUJARAT ALKALIES & CHEMICALS LTD.
523377,GUJAP,APAR INDUSTRIES LTD.
522217,GUJAPOLLO,GUJARAT APOLLO INDUSTRIES LTD.
530503,GUJARAN,GUJARAT NITRATES LTD.
517288,GUJARATPOLY,Gujarat Poly Electronics Ltd
532058,GUJARTH,GUJARAT ARTH LTD.
523768,GUJBOROS,GUJARAT BOROSIL LTD.
531188,GUJBP,GUJARAT BULK PACKS LTD.
523505,GUJBXIT,GUJARAT BAUXITE LTD.
506457,GUJCARB,GUJARAT CARBON & INDUSTRIES LTD.
506640,GUJCMDS,GUJCHEM DISTILLERS INDIA LTD.
513490,GUJCONC,GUJARAT CONCAST LTD.
513507,GUJCONT,GUJARAT CONTAINERS LTD.
514386,GUJCOTEX,GUJARAT COTEX LTD.
526965,GUJCRAFT,GUJARAT CRAFT INDUSTRIES LTD.
511441,GUJCRED,GUJARAT CREDIT CORPORATION LTD.
530467,GUJCYPROM,GUJARAT CYPROMET LTD.
514012,GUJFILA,GUJARAT FILAMENTS LTD.
531984,GUJFISC,GUJARAT FISCON LTD.
533013,GUJFLUOBBPH,GUJARAT FLU*
531410,GUJFOIL,GUJARAT FOILS LTD.
539336,GUJGAS,Gujarat Gas Ltd
524003,GUJHITC,GUJARAT HIGH TECH INDUSTRIES LTD.
507960,GUJHOTE,GUJARAT HOTELS LTD.
540938,GUJHYSPIN,Gujarat Hy-Spin Ltd
524238,GUJINJEC,GUJARAT INJECT (KERALA) LTD.
523240,GUJINST,GUJINST
517372,GUJINTRX,GUJARAT INTRUX LTD.-$
531341,GUJINV,GUJARAT INVESTA LTD.
523357,GUJJHM,GUJARAT JHM HOTELS LTD.
524754,GUJMEDI,GUJARAT MEDITECH LTD.
526598,GUJNFLY,GUJARAT NARMADA FLYASH CO.LTD.
512579,GUJNRECOKE,GUJARAT NRE COKE LTD.
570003,GUJNREDVR,Gujarat NRE Coke  Ltd
526949,GUJOC,GUJARAT OPTICAL COMMUNICATION LTD.
507866,GUJOILD,GUJARAT OIL AND INDUSTRIES LTD.
501368,GUJORGA,GUJARAT ORGANICS LTD.
526385,GUJPE,GUJARAT PERSTORP ELECTRONICS LTD.
506858,GUJPETR,GUJARAT PETROSYNTHESE LTD.
507764,GUJPLYW,GUJARAT POLYWEAVE LTD.
507790,GUJPRDM,GUJARAT PROPACK LTD.
523836,GUJRAFIA,GUJARAT RAFFIA INDUSTRIES LTD.
523477,GUJRATGAS,GUJARAT GAS CO.LTD.
523880,GUJSPLB,GUJARAT SPECIALITY LUBES LTD.
523471,GUJSSPN,GUJARAT SUSPENSION LTD.
532160,GUJSTATFIN,Gujarat State Financial Corporation
504710,GUJSTUB,GUJARAT STEEL TUBES LTD.
524314,GUJTERC,GUJARAT TERCE LABORATORIES LTD.
521129,GUJTEXSP,GUJARAT TEXSPIN LTD.
506879,GUJTHEM,GUJARAT THEMIS BIOSYN LTD.
513337,GUJTLRM,GUJARAT TOOLROOM LTD.
513129,GUJWDGE,GUJARAT WEDGE WIRE SCREENS LTD.
530685,GULABDA,GULABDAS FLEXIPACK INDUSTRIES LTD.
511026,GULFODM,GULF OIL INDIA LTD.
538567,GULFOILLUB,Gulf Oil Lubricants India Ltd
532543,GULFPETRO,GP Petroleums Limited
710022,GULOILI,GULF OIL IND
532457,GULPOLY,GULSHAN POLYOLS LTD.
531243,GUMINDL,GUMMADI INDUSTRIES LTD.
514116,GUPTSYN,GUPTA SYNTHETICS LTD.
526401,GURULET,GURDARSHAN LEATHERS LTD.
539206,GVBL,Genomic Valley Biotech Ltd
523277,GVFILM,GV FILMS LTD.
532708,GVKPIL,GVK POWER & INFRASTRUCTURE LTD.
507135,GWALSUG,GWALIOR SUGAR CO.LTD.
523806,GWALTRN,GWALIOR TRANSMISSION SYSTEMS LTD.
506987,GWPLPIP,GWALIOR POLYPIPES LTD.
530141,GYANDEV,GYAN DEVELOPERS & BUILDERS LTD.
523860,GYANLTH,GYAN LEATHERBOARD LTD.
512479,GYTRIPA,GAYATRI TISSUE & PAPERS LTD.
509094,HAJIMAN,HAJI MANZOOR ALAM INDUSTRIES LTD.
541154,HAL,Hindustan Aeronautics Ltd
539854,HALDER,Halder Venture Ltd
515147,HALDYNGL,Haldyn Glass Ltd-$
531407,HAMARDG,HALLMARK DRUGS & CHEMICALS LTD.
500176,HAMCMIN-B,HAMCO MINING & SMELTING LTD.
526383,HAMLSHO,HAMILTON SHOES LTD.
503839,HAMSTAL,HAMCO STEELS & ALLOYS LTD.
523800,HANIIND,HANI INDUSTRIES LTD.
500177,HANILERA,HANIL ERA TEXTILES LTD.
514308,HANJFIB,HANJER FIBRES LTD.
538731,HANMAN,Hanman Fit Ltd
526079,HANSFLN,HANSAFLON PLASTO CHEM LTD.
526327,HANSPOL,HANS POLYURETHANES LTD.
537709,HANSUGAR,Shree Hanuman Sugar & Industries Ltd
519580,HANUMAN,HANUMAN TEA CO.LTD.
532770,HANUNG,HANUNG TOYS & TEXTILES LTD.
531451,HAPPYHMDM,HAPPY HOME PROFIN LTD.
531094,HARBORNE,HARBOR NETWORK SYSTEMS LTD.
507138,HARBRDM,HARYANA BREWERIES LTD.
500178,HARCR,HARIG CRANKSHAFTS LTD.
509597,HARDCAS,HARDCASTLE & WAUD MFG.CO.LTD.
541276,HARDWYN,Hardwyn India Ltd
511832,HAREKIN,HARE KRISHNA INVESTMENT & INDUSTRIES LTD.
538081,HARIAAPL,Haria Apparels Ltd
512604,HARIAEXPO,HARIA EXPORTS LTD.-$
531971,HARIGOV,HARI GOVIND INTERNATIONAL LTD.
526548,HARIPAM,HARIPARVAT MERRYLAND AND RESORTS LTD.
542682,HARISH,Harish Textile Engineers Ltd
590043,HARITASEAT,HARITA SEATING SYSTEMS LTD.-$
524080,HARLETH,HARYANA LEATHER CHEMICALS LTD.
524082,HARLPHR,HARLEYSTREET PHARMACEUTICALS LTD.
506024,HARME,HARIYANA METALS LTD.
506940,HARPCDM,HARYANA PETROCHEMICALS LTD.
514370,HARPOLY,HARSH POLYMERS (INDIA) LTD.
500467,HARRMALAYA,HARRISONS MALAYALAM LTD.
507745,HARSCHM,HARSHVARDHAN CHEMICALS & MINERALS LTD.
531347,HARSHIT,HARSHITA LTD.
519395,HARSM,HARYANA SURAJ MALTINGS LTD.
504601,HARSTEEL,HARYANA STEEL & ALLOYS LTD.
512183,HARTF,HARISIDDHA TRADING & FINANCE LTD.
517419,HARTNCO,HARTRON COMMUNICATIONS LTD.
517427,HARTNET,HARTRON NETWORKS LTD.
511381,HARVFINDM,HARVEST FINANCIALS LTD.
511613,HARVIC,HARVIC MANAGEMENT SERVICES (INDIA) LTD.
514296,HARYANATEX,Haryana Texprints (Overseas) Limited
515143,HARYANSHET,HARYANA SHEET GLASS LTD.
532855,HARYNACAP,HARYANA CAPFIN LTD.
780014,HASJUICE,Has Lifestyle Ltd
531387,HASTIFIN,HASTI FINANCE LTD.
533162,HATHWAY,Hathway Cable & Datacom Ltd
509073,HATHWAYB,HATHWAY BHAWANI CABLETEL & DATACOM LTD.
531059,HATIGOR,HATIGOR TEA ESTATES LTD.
531531,HATSUN,HATSUN AGRO PRODUCT LTD.
517354,HAVELLS,HAVELLS INDIA LTD.
531322,HAVISHA,Sri Havisha Hospitality And Infrastructure Ltd
539176,HAWAENG,Hawa Engineers Ltd
508486,HAWKINCOOK,HAWKINS COOKERS LTD.-$
532467,HAZOOR,HAZOOR MULTI PROJECTS LTD.-$
542592,HBEL,Humming Bird Education Ltd
532334,HBESD,HB ESTATE DEVELOPERS LTD.
508956,HBLEAS,HB LEASING & FINANCE CO.LTD.
532065,HBLIBRL,HBLIBRL
517271,HBLPOWER,HBL POWER SYSTEMS LTD.-$
532333,HBPOR,HB PORTFOLIO LTD.
532216,HBSTOCK,HB STOCKHOLDINGS LTD.
500185,HCC,HINDUSTAN CONSTRUCTION CO.LTD.
539787,HCG,HealthCare Global Enterprises Ltd
539224,HCKKVENTURE,HCKK Ventures Ltd
500179,HCL-INSYS,HCL INFOSYSTEMS LTD.
538652,HCLTD,Hind Commerce Ltd
532281,HCLTECH,HCL TECHNOLOGIES LTD.
500010,HDFC,HOUSING DEVELOPMENT FINANCE CORP.LTD.
541729,HDFCAMC,HDFC Asset Management Company Ltd
500180,HDFCBANK,HDFC Bank Ltd
540777,HDFCLIFE,HDFC Life Insurance Company Ltd
539516,HDFCNIFETF,HDFC Nifty ETF
532873,HDIL,HOUSING DEVELOPMENT & INFRASTRUCTURE LTD.
503689,HEALINV,HEALTHY INVESTMENTS LTD.
533525,HEALTHTECH,HEALTHFORE TECHNOLOGIES LTD.
522130,HEATSHRINKT,HEATSHRINK TECHNOLOGIES LTD.
526967,HEERAISP,HEERA ISPAT LTD.
509631,HEG,HEG LTD.
533025,HEGBBPH,HEG LIMITED*
533390,HEGLTDBBPH,HEGLTDBBPH
500292,HEIDELBERG,HEIDELBERGCEMENT INDIA LTD.
532347,HELIOSMATH,HELIOS & MATHESON INFORMATION TECHNOLOGY LTD.-$
520026,HELLAIND,HELLA INDIA LIGHTING LTD.
539174,HELPAGE,Helpage Finlease Ltd
502133,HEMACEM,HEMADRI CEMENTS LTD.
531178,HEMANG,Hemang Resources Ltd
523156,HEMKUNT,HEMKUNT TIMBERS LTD.
524590,HEMORGANIC,Hemo Organic Limited
524800,HEMPECH,HEMI PETRO PRODUCTS LTD.
500397,HENKELSPIC,HENKEL SPIC INDIA LTD.
